# Rime user dictionary
#@/db_name	luna_pinyin.userdb.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	36766
#@/user_id	Office-PC
xi 	惜	c=1 d=1.71829e-045 t=36766
xi 	戲	c=1 d=1.64632e-071 t=36766
xi 	系	c=20 d=0.179129 t=36766
xi 	細	c=1 d=1.09541e-072 t=36766
xi ai 	喜愛	c=0 d=7.80393e-026 t=36766
xi bu xi huan 	喜不喜歡	c=1 d=6.7119e-075 t=36766
xi cheng 	戲稱	c=1 d=1.06597e-075 t=36766
xi fen 	細分	c=4 d=2.85319e-011 t=36766
xi gai 	膝蓋	c=1 d=8.45218e-052 t=36766
xi gan jing 	洗乾淨	c=1 d=5.70183e-068 t=36766
xi guan 	習慣	c=1 d=7.28276e-006 t=36766
xi guan le 	習慣了	c=1 d=1.56554e-038 t=36766
xi hua 	系話	c=2 d=2.11808e-006 t=36766
xi huan 	喜歡	c=8 d=0.00693219 t=36766
xi jie 	細節	c=7 d=1.3807e-011 t=36766
xi ju 	喜劇	c=1 d=9.03828e-076 t=36766
xi ju 	戲劇	c=1 d=8.99321e-076 t=36766
xi kan 	細看	c=1 d=4.93556e-076 t=36766
xi lie 	系列	c=3 d=1.15005e-038 t=36766
xi mi 	系米	c=3 d=2.54238e-069 t=36766
xi mi 	細密	c=1 d=6.39781e-070 t=36766
xi na 	吸納	c=0 d=0.000148106 t=36766
xi qia ang 	系卡昂	c=1 d=1.29733e-033 t=36766
xi qu 	吸取	c=0 d=2.93439e-048 t=36766
xi qu ao 	吸取奧	c=1 d=2.9491e-047 t=36766
xi shang 	席上	c=0 d=2.04336e-055 t=36766
xi shu 	係數	c=1 d=2.69894e-063 t=36766
xi shuo 	細說	c=1 d=2.23784e-006 t=36766
xi tong 	系統	c=67 d=1.28301 t=36766
xi wang 	希望	c=4 d=1.01315e-036 t=36766
xi xin 	細心	c=2 d=3.89228e-010 t=36766
xi xue gui 	吸血鬼	c=1 d=3.86202e-014 t=36766
xi zao 	洗澡	c=1 d=1.65035e-041 t=36766
xia 	下	c=196 d=0.367352 t=36766
xia 	嚇	c=2 d=9.33188e-011 t=36766
xia 	瞎	c=1 d=3.59041e-009 t=36766
xia ba 	下巴	c=1 d=4.52336e-050 t=36766
xia ban 	下班	c=7 d=0.000210716 t=36766
xia ban qian 	下班前	c=1 d=5.25288e-015 t=36766
xia ci 	下次	c=7 d=0.00292342 t=36766
xia dan 	下單	c=1 d=3.21839e-075 t=36766
xia fa 	下發	c=34 d=5.93389e-008 t=36766
xia ge 	下個	c=3 d=7.77029e-033 t=36766
xia ge qu 	下歌曲	c=1 d=1.90068e-026 t=36766
xia hao 	下好	c=1 d=2.36148e-021 t=36766
xia he 	下頜	c=1 d=2.81062e-040 t=36766
xia hua 	下滑	c=1 d=0.0347353 t=36766
xia huai 	嚇壞	c=1 d=0.000769323 t=36766
xia jia 	下架	c=1 d=0.000742862 t=36766
xia jiang 	下降	c=1 d=0.218712 t=36766
xia la 	下拉	c=11 d=6.2694e-008 t=36766
xia lai 	下來	c=6 d=0.99005 t=36766
xia mi 	蝦米	c=2 d=3.76951e-074 t=36766
xia mian 	下面	c=5 d=0.0139835 t=36766
xia niao 	嚇尿	c=1 d=1.58289e-050 t=36766
xia qu 	下去	c=1 d=3.63812e-076 t=36766
xia tian 	夏天	c=1 d=0.121846 t=36766
xia wan 	下完	c=0 d=6.01173e-074 t=36766
xia wan le 	下完了	c=2 d=1.24895e-072 t=36766
xia wu 	下午	c=8 d=0.43063 t=36766
xia wu cha 	下午茶	c=1 d=3.38823e-033 t=36766
xia xue 	下雪	c=1 d=2.26249e-076 t=36766
xia yi bu 	下一步	c=1 d=1.77087e-076 t=36766
xia yi ci 	下一次	c=2 d=0.121846 t=36766
xia yi shou 	下一首	c=2 d=3.40635e-066 t=36766
xia zai 	下載	c=72 d=0.926206 t=36766
xia zhou 	下週	c=3 d=0.00126207 t=36766
xia zhou si 	下週四	c=1 d=3.33846e-006 t=36766
xian 	先	c=83 d=0.97531 t=36766
xian 	現	c=2 d=1.44879 t=36766
xian 	線	c=7 d=0.802768 t=36766
xian 	餡	c=2 d=0.139005 t=36766
xian ba 	先把	c=1 d=6.32036e-015 t=36766
xian chang 	現場	c=4 d=0.101961 t=36766
xian cheng 	現成	c=5 d=1.76947e-008 t=36766
xian cheng 	線程	c=17 d=1.76065e-008 t=36766
xian cheng 	縣城	c=0 d=5.46132e-062 t=36766
xian cheng chi 	線程池	c=5 d=5.88159e-033 t=36766
xian cheng li 	縣城裏	c=1 d=5.4887e-061 t=36766
xian dao 	先到	c=1 d=5.34027e-062 t=36766
xian hui qu 	先回去	c=1 d=0.0236356 t=36766
xian jin 	現今	c=1 d=6.13024e-038 t=36766
xian jin 	現金	c=2 d=0.45612 t=36766
xian kan kan 	先看看	c=1 d=6.30579e-076 t=36766
xian lai 	先來	c=1 d=3.874e-021 t=36766
xian ping 	先評	c=1 d=2.54323e-011 t=36766
xian qian 	先前	c=1 d=5.88467e-057 t=36766
xian qu 	先去	c=1 d=1.44769e-029 t=36766
xian qu diao 	先去掉	c=1 d=8.83041e-067 t=36766
xian shang 	線上	c=1 d=1.46827e-048 t=36766
xian shi 	顯示	c=19 d=1.14484e-006 t=36766
xian suo 	線索	c=6 d=9.8307e-006 t=36766
xian xiang 	現象	c=1 d=0.158817 t=36766
xian yi 	嫌疑	c=1 d=3.52962e-014 t=36766
xian yi fan 	嫌疑犯	c=1 d=1.35774e-039 t=36766
xian zai 	現在	c=75 d=0.182137 t=36766
xian zhi 	先知	c=3 d=1.64674e-074 t=36766
xian zou 	先走	c=2 d=6.08158e-049 t=36766
xiang 	像	c=10 d=0.00451217 t=36766
xiang 	向	c=6 d=2.00394e-060 t=36766
xiang 	想	c=45 d=0.00117452 t=36766
xiang 	相	c=2 d=2.18055e-048 t=36766
xiang 	翔	c=1 d=3.30841e-076 t=36766
xiang 	項	c=2 d=0.571209 t=36766
xiang ban fa 	想辦法	c=1 d=5.27186e-028 t=36766
xiang bi 	相比	c=6 d=0.0295994 t=36766
xiang da dao 	想達到	c=1 d=3.61505e-060 t=36766
xiang dang yu 	相當於	c=3 d=0.000649051 t=36766
xiang fa 	想法	c=1 d=5.49185e-010 t=36766
xiang fa she fa 	想法設法	c=1 d=5.51938e-009 t=36766
xiang fang she fa 	想方設法	c=1 d=3.5747e-075 t=36766
xiang gang 	香港	c=3 d=0.115906 t=36766
xiang guan 	相關	c=26 d=0.235746 t=36766
xiang hao 	想好	c=1 d=2.60753e-040 t=36766
xiang hu 	相互	c=1 d=5.35426e-034 t=36766
xiang huan 	相喚	c=1 d=5.32756e-034 t=36766
xiang jian 	想見	c=1 d=1.50549e-019 t=36766
xiang jian 	詳見	c=1 d=1.33013e-062 t=36766
xiang le 	想了	c=0 d=2.29363e-032 t=36766
xiang le 	響了	c=2 d=2.29363e-031 t=36766
xiang le xia 	想了下	c=1 d=1.15616e-060 t=36766
xiang le xie 	想了些	c=1 d=2.30513e-031 t=36766
xiang mu 	項目	c=10 d=0.0042963 t=36766
xiang mu li 	項目裏	c=2 d=3.94193e-049 t=36766
xiang ni 	向你	c=1 d=7.66088e-072 t=36766
xiang qi 	想起	c=3 d=5.21496e-018 t=36766
xiang qi lai 	想起來	c=4 d=9.9116e-011 t=36766
xiang qing 	詳情	c=1 d=9.05887e-045 t=36766
xiang qing chu 	想清楚	c=1 d=7.23465e-075 t=36766
xiang qing ye 	詳情頁	c=1 d=9.10428e-044 t=36766
xiang si 	相似	c=2 d=0.00539612 t=36766
xiang tai duo 	想太多	c=1 d=3.52148e-075 t=36766
xiang tong 	相同	c=4 d=1.31743e-008 t=36766
xiang tong zhuang tai 	相同狀態	c=1 d=3.97964e-014 t=36766
xiang wen 	想問	c=2 d=2.48686e-012 t=36766
xiang wen xia 	向問下	c=1 d=5.65778e-065 t=36766
xiang wen xia 	想問下	c=1 d=5.68614e-065 t=36766
xiang wo men 	想我們	c=1 d=1.99393e-060 t=36766
xiang xi 	詳細	c=5 d=0.927743 t=36766
xiang xia 	向下	c=1 d=1.59826e-046 t=36766
xiang xia ren 	鄉下人	c=1 d=8.93492e-029 t=36766
xiang xiang 	想想	c=5 d=0.0102037 t=36766
xiang xiang 	想象	c=2 d=2.48181e-017 t=36766
xiang xin 	相信	c=0 d=9.8374e-015 t=36766
xiang yao 	想要	c=1 d=1.20478e-074 t=36766
xiang ying 	響應	c=2 d=0.0510474 t=36766
xiang yong 	想用	c=1 d=2.65893e-005 t=36766
xiang zi 	箱子	c=0 d=4.69406e-075 t=36766
xiao 	小	c=31 d=1.84039 t=36766
xiao 	笑	c=1 d=0.000164106 t=36766
xiao ban ben 	小版本	c=3 d=2.84242e-032 t=36766
xiao ban ben ne 	小版本呢	c=1 d=8.18983e-034 t=36766
xiao chu 	笑出	c=0 d=3.60633e-062 t=36766
xiao chu xie 	笑出血	c=1 d=3.62441e-061 t=36766
xiao di qiu 	小地球	c=2 d=4.1911e-056 t=36766
xiao dian 	小店	c=1 d=4.76758e-051 t=36766
xiao er ke 	小兒科	c=1 d=1.0875e-075 t=36766
xiao gai lv 	小概率	c=1 d=1.35331e-030 t=36766
xiao guo 	效果	c=14 d=3.2825e-014 t=36766
xiao hai zi 	小孩子	c=1 d=5.67532e-072 t=36766
xiao hao 	消耗	c=2 d=0.102739 t=36766
xiao hao da 	小好大	c=1 d=8.84452e-027 t=36766
xiao hao da 	消耗大	c=1 d=8.88885e-027 t=36766
xiao hen duo 	小很多	c=1 d=2.17459e-051 t=36766
xiao hui 	銷毀	c=1 d=3.23122e-063 t=36766
xiao jing teng 	蕭敬騰	c=1 d=2.79128e-047 t=36766
xiao lang hao 	小狼毫	c=2 d=7.38772e-076 t=36766
xiao le 	笑了	c=2 d=3.21629e-030 t=36766
xiao lv 	效率	c=5 d=3.91147e-046 t=36766
xiao mei 	小美	c=1 d=5.27258e-059 t=36766
xiao mi 	小米	c=23 d=0.718924 t=36766
xiao ping guo 	小蘋果	c=1 d=2.15736e-075 t=36766
xiao qun 	小羣	c=6 d=3.07478e-038 t=36766
xiao shi 	小時	c=2 d=0.66365 t=36766
xiao shi min 	小市民	c=1 d=1.36144e-071 t=36766
xiao si 	笑死	c=1 d=3.56377e-039 t=36766
xiao tu 	小圖	c=1 d=4.3994e-076 t=36766
xiao tu biao 	小圖標	c=1 d=7.21597e-074 t=36766
xiao xi 	消息	c=2 d=5.18967e-049 t=36766
xiao xin 	小心	c=1 d=1.15145e-012 t=36766
xiao xu qiu 	小需求	c=1 d=2.80327e-068 t=36766
xiao xue 	小學	c=1 d=1.52736e-071 t=36766
xiao yu 	小於	c=1 d=6.11461e-008 t=36766
xiao zhen suo 	小診所	c=1 d=5.31488e-006 t=36766
xie 	些	c=16 d=0.00895987 t=36766
xie 	寫	c=51 d=0.0167315 t=36766
xie 	斜	c=1 d=5.60375e-011 t=36766
xie 	血	c=0 d=3.60633e-062 t=36766
xie 	謝	c=8 d=8.27945e-015 t=36766
xie 	鞋	c=2 d=0.101578 t=36766
xie bu xie 	寫不寫	c=2 d=3.32815e-012 t=36766
xie cheng 	寫成	c=3 d=1.48793e-028 t=36766
xie cuo 	寫錯	c=1 d=1.41922e-060 t=36766
xie dai 	攜帶	c=0 d=1.27337e-050 t=36766
xie dai ma 	攜帶嗎	c=1 d=1.27976e-049 t=36766
xie dao 	寫到	c=4 d=1.0471e-012 t=36766
xie de 	寫的	c=2 d=0.00848038 t=36766
xie dei 	寫得	c=1 d=1.20007e-028 t=36766
xie diao 	卸掉	c=1 d=4.11916e-037 t=36766
xie fa 	寫法	c=1 d=1.80829e-028 t=36766
xie ge 	寫個	c=1 d=5.10007e-050 t=36766
xie guo 	寫過	c=1 d=4.00559e-061 t=36766
xie hao 	寫好	c=3 d=7.03232e-069 t=36766
xie le 	寫了	c=2 d=4.29996e-013 t=36766
xie lou 	泄漏	c=2 d=6.59495e-058 t=36766
xie ru 	寫入	c=1 d=1.46877e-052 t=36766
xie wan 	寫完	c=2 d=2.41377e-014 t=36766
xie xia 	寫下	c=1 d=1.65086e-074 t=36766
xie xie 	謝謝	c=6 d=0.000710815 t=36766
xie yi 	協議	c=3 d=5.82177e-014 t=36766
xie yi ge 	寫一個	c=1 d=1.21082e-074 t=36766
xie yi xie 	寫一些	c=1 d=0.000139842 t=36766
xie zai 	卸載	c=15 d=0.610483 t=36766
xie zhu 	協助	c=3 d=5.88823e-005 t=36766
xin 	信	c=1 d=4.80077e-015 t=36766
xin 	心	c=2 d=2.89221e-039 t=36766
xin 	新	c=33 d=2.98682 t=36766
xin ai 	心愛	c=0 d=5.38952e-024 t=36766
xin ban ben 	新版本	c=8 d=0.6528 t=36766
xin ban ben ne 	新版本呢	c=1 d=0.00687406 t=36766
xin bao 	信報	c=2 d=5.00325e-054 t=36766
xin bao 	新包	c=11 d=0.000978597 t=36766
xin de 	新的	c=13 d=0.00181811 t=36766
xin hang 	新航	c=0 d=1.2849e-009 t=36766
xin jia 	新家	c=1 d=2.5365e-068 t=36766
xin jian 	新建	c=3 d=0.83527 t=36766
xin ku 	辛苦	c=7 d=0.186374 t=36766
xin nian 	新年	c=3 d=7.48508e-072 t=36766
xin nian hao 	新年好	c=1 d=7.25091e-072 t=36766
xin qing 	心情	c=1 d=8.81211e-072 t=36766
xin qu 	新區	c=0 d=2.1345e-039 t=36766
xin ren 	信任	c=1 d=3.07593e-013 t=36766
xin shang 	欣賞	c=2 d=3.50533e-072 t=36766
xin shi dai 	新時代	c=1 d=2.14141e-076 t=36766
xin teng 	心疼	c=1 d=0.108067 t=36766
xin tian jia 	新添加	c=1 d=2.86136e-074 t=36766
xin tian you 	信天游	c=2 d=4.21871e-075 t=36766
xin xi 	信息	c=107 d=3.23793 t=36766
xin yang shi 	信陽市	c=1 d=0.557106 t=36766
xin yi si 	心已死	c=1 d=1.91249e-040 t=36766
xin yong ka 	信用卡	c=1 d=9.85719e-067 t=36766
xin zang 	心臟	c=1 d=5.99863e-018 t=36766
xin zeng 	新增	c=17 d=0.109154 t=36766
xin zhi 	心智	c=1 d=5.37287e-016 t=36766
xin zi ti 	新字體	c=1 d=1.2178e-024 t=36766
xin zu 	新組	c=3 d=1.55443e-074 t=36766
xing 	形	c=2 d=8.28059e-046 t=36766
xing 	性	c=2 d=1.39865e-006 t=36766
xing 	行	c=6 d=0.000777055 t=36766
xing bie 	性別	c=2 d=7.23388e-066 t=36766
xing bu xing 	行不行	c=1 d=0.181772 t=36766
xing cheng 	形成	c=1 d=4.57738e-072 t=36766
xing cheng 	行程	c=1 d=4.60032e-072 t=36766
xing dong 	行動	c=2 d=1.2553e-008 t=36766
xing fu 	幸福	c=1 d=6.50952e-009 t=36766
xing ge 	性格	c=1 d=7.33946e-009 t=36766
xing hao 	型號	c=3 d=0.000121582 t=36766
xing neng 	性能	c=12 d=0.730364 t=36766
xing qi 	星期	c=1 d=1.9575e-049 t=36766
xing qu 	興趣	c=2 d=0.000169103 t=36766
xing ru 	形如	c=1 d=1.48975e-013 t=36766
xing wei 	行爲	c=1 d=2.16743e-071 t=36766
xing zai 	行在	c=0 d=1.021e-069 t=36766
xing zuo 	星座	c=3 d=2.04304e-043 t=36766
xiong 	兇	c=1 d=2.681e-014 t=36766
xiong 	熊	c=1 d=1.55472e-074 t=36766
xiong 	胸	c=1 d=2.89267e-055 t=36766
xiong da 	雄大	c=1 d=9.72099e-021 t=36766
xiong di 	兄弟	c=1 d=2.61962e-065 t=36766
xiong kou 	胸口	c=1 d=2.06889e-053 t=36766
xiu 	修	c=0 d=2.72181e-075 t=36766
xiu fu 	修復	c=70 d=3.42738 t=36766
xiu gai 	修改	c=61 d=0.955997 t=36766
xiu gai shi jian 	修改時間	c=3 d=3.13187e-018 t=36766
xiu gai wan 	修改完	c=1 d=3.92081e-074 t=36766
xiu jia 	休假	c=1 d=5.08414e-072 t=36766
xiu le 	修了	c=1 d=1.8727e-028 t=36766
xiu mian 	休眠	c=0 d=1.00389e-076 t=36766
xiu xi 	休息	c=2 d=0.000611253 t=36766
xiu xiu 	羞羞	c=1 d=6.62141e-033 t=36766
xiu yi xia 	修一下	c=1 d=2.73545e-074 t=36766
xiu zheng 	修正	c=6 d=0.761768 t=36766
xu 	序	c=1 d=3.05362e-045 t=36766
xu 	續	c=3 d=0.324652 t=36766
xu 	虛	c=1 d=1.603e-031 t=36766
xu 	需	c=2 d=6.66366e-049 t=36766
xu bu xu yao 	需不需要	c=1 d=3.49499e-045 t=36766
xu hao 	序號	c=4 d=2.60395e-008 t=36766
xu lie hao 	序列號	c=1 d=1.93763e-076 t=36766
xu lie hua 	序列化	c=4 d=1.21279e-005 t=36766
xu ni ji 	虛擬機	c=12 d=2.38854e-008 t=36766
xu qi 	續期	c=1 d=6.10051e-069 t=36766
xu qiu 	需求	c=120 d=0.603512 t=36766
xu qiu dan 	需求單	c=6 d=6.24026e-012 t=36766
xu qiu ping shen 	需求評審	c=1 d=6.18322e-051 t=36766
xu yao 	需要	c=158 d=1.83883 t=36766
xu yao de 	需要的	c=1 d=6.9775e-061 t=36766
xu yao yong dao 	需要用到	c=1 d=1.19803e-008 t=36766
xuan 	炫	c=1 d=2.36052e-075 t=36766
xuan 	選	c=5 d=0.00158844 t=36766
xuan che 	選車	c=1 d=1.68077e-050 t=36766
xuan ci 	選詞	c=0 d=1.91685e-009 t=36766
xuan feng 	旋風	c=2 d=2.13626e-060 t=36766
xuan ge 	選個	c=1 d=1.01871e-071 t=36766
xuan le 	選了	c=1 d=1.7221e-071 t=36766
xuan shang 	懸賞	c=1 d=4.38804e-075 t=36766
xuan xiang 	選項	c=3 d=0.0258615 t=36766
xuan ze 	選擇	c=7 d=0.323902 t=36766
xuan zhong 	選中	c=6 d=0.160177 t=36766
xue hui 	學會	c=1 d=3.10347e-059 t=36766
xue qiu 	雪球	c=0 d=4.53507e-052 t=36766
xue xi 	學習	c=6 d=2.14491e-007 t=36766
xue xiao 	學校	c=0 d=1.18076e-044 t=36766
xue yuan 	學院	c=4 d=0.0599255 t=36766
xun 	訓	c=1 d=1.87488e-071 t=36766
xun fei 	訊飛	c=1 d=0.0500366 t=36766
xun huan 	循環	c=3 d=7.36452e-015 t=36766
xun huang 	曛黃	c=1 d=7.79016e-063 t=36766
xun lian 	訓練	c=1 d=2.47994e-038 t=36766
xun su 	迅速	c=1 d=0.00067217 t=36766
xun zhao 	尋找	c=2 d=1.50759e-006 t=36766
ya 	呀	c=5 d=0.0397558 t=36766
ya li 	壓力	c=3 d=5.94925e-009 t=36766
ya ma sun 	亞馬遜	c=1 d=3.82075e-064 t=36766
ya suo 	壓縮	c=9 d=8.31529e-007 t=36766
ya suo bao 	壓縮包	c=1 d=8.28036e-075 t=36766
yan 	啱	c=1 d=6.27113e-070 t=36766
yan 	岩	c=1 d=2.11939e-072 t=36766
yan 	演	c=1 d=3.68369e-046 t=36766
yan 	眼	c=1 d=1.08994e-072 t=36766
yan 	顏	c=0 d=0.000860854 t=36766
yan chi 	延遲	c=7 d=0.505396 t=36766
yan fa 	研發	c=1 d=1.07836e-064 t=36766
yan gai 	掩蓋	c=1 d=0.211189 t=36766
yan jing 	眼睛	c=1 d=1.14848e-011 t=36766
yan jing 	眼鏡	c=1 d=1.15423e-011 t=36766
yan jiu 	研究	c=7 d=0.591555 t=36766
yan jiu sheng 	研究生	c=1 d=1.23763e-067 t=36766
yan jiu xia 	研究下	c=1 d=7.05122e-067 t=36766
yan lei 	眼淚	c=1 d=3.07625e-073 t=36766
yan li 	眼裏	c=1 d=2.29037e-073 t=36766
yan qi 	延期	c=5 d=4.25556e-006 t=36766
yan se 	顏色	c=7 d=6.1558e-039 t=36766
yan shen 	延伸	c=1 d=4.15321e-075 t=36766
yan wen zi 	顏文字	c=1 d=0.0086517 t=36766
yan xi 	眼細	c=1 d=1.15157e-072 t=36766
yan zheng 	驗證	c=36 d=0.000973123 t=36766
yan zheng xia 	驗證下	c=3 d=1.90204e-005 t=36766
yan zheng yi xia 	驗證一下	c=2 d=4.99058e-030 t=36766
yan zheng zhong 	驗證中	c=1 d=4.14968e-065 t=36766
yan zhong 	嚴重	c=3 d=1.51149e-007 t=36766
yang 	樣	c=5 d=4.05796e-008 t=36766
yang ben 	樣本	c=3 d=9.49928e-054 t=36766
yang cheng 	養成	c=1 d=5.90794e-074 t=36766
yang le 	養了	c=1 d=4.16042e-066 t=36766
yang sheng 	養生	c=2 d=0.458406 t=36766
yang shi 	央視	c=1 d=3.24069e-068 t=36766
yang shi 	樣式	c=16 d=0.869358 t=36766
yang zhang 	樣張	c=1 d=6.33739e-076 t=36766
yang zi 	樣子	c=1 d=2.56251e-041 t=36766
yao 	藥	c=2 d=5.83206e-069 t=36766
yao 	要	c=249 d=3.44102 t=36766
yao bei 	要被	c=1 d=4.02293e-053 t=36766
yao bu 	要不	c=11 d=0.23457 t=36766
yao bu yao 	要不要	c=2 d=2.17911e-046 t=36766
yao ce shi 	要測試	c=1 d=2.31629e-029 t=36766
yao dai 	要帶	c=1 d=5.68808e-069 t=36766
yao he 	要和	c=1 d=2.61509e-074 t=36766
yao hu 	藥壺	c=1 d=4.16764e-057 t=36766
yao kan 	要看	c=2 d=2.9845e-040 t=36766
yao me 	要麼	c=1 d=6.41042e-005 t=36766
yao pei 	要賠	c=1 d=3.44343e-076 t=36766
yao qing 	邀請	c=1 d=1.41359e-072 t=36766
yao qiu 	要求	c=9 d=0.187173 t=36766
yao shi 	要是	c=2 d=1.64458e-048 t=36766
yao shi 	鑰匙	c=1 d=0.215456 t=36766
yao shi kong 	鑰匙孔	c=1 d=2.08612e-033 t=36766
yao wo 	要我	c=1 d=1.1887e-063 t=36766
yao xi ai 	要喜愛	c=1 d=7.84305e-025 t=36766
yao yao yao 	要要要	c=1 d=6.18954e-063 t=36766
yao yong 	要用	c=1 d=0.0107269 t=36766
yao you 	要有	c=1 d=0.000275073 t=36766
yao you jin zhan 	要有進展	c=1 d=0.000593188 t=36766
yao zhe 	咬着	c=1 d=1.5467e-072 t=36766
yao zhu yi 	要注意	c=1 d=3.54407e-062 t=36766
ye 	也	c=114 d=0.923116 t=36766
ye 	耶	c=5 d=4.65417e-014 t=36766
ye 	野	c=6 d=0.501576 t=36766
ye 	頁	c=14 d=0.918531 t=36766
ye bu 	也不	c=0 d=1.12024e-072 t=36766
ye bu hui 	也不會	c=2 d=0.0125556 t=36766
ye bu shi 	也不是	c=1 d=1.85533e-036 t=36766
ye bu xing 	也不行	c=1 d=9.09837e-007 t=36766
ye bu yong 	也不用	c=1 d=1.12585e-071 t=36766
ye bu zhi dao 	也不知道	c=1 d=1.0868e-038 t=36766
ye gou 	也夠	c=1 d=1.32904e-023 t=36766
ye hao 	也好	c=1 d=1.44547e-011 t=36766
ye hui 	也會	c=7 d=4.01447e-014 t=36766
ye hui you 	也會有	c=1 d=5.60166e-036 t=36766
ye jiu 	也就	c=1 d=7.60607e-017 t=36766
ye jiu shi 	也就是	c=13 d=0.196143 t=36766
ye ke yi 	也可以	c=5 d=0.364219 t=36766
ye ma 	野馬	c=1 d=3.06143e-075 t=36766
ye mei yong 	也沒用	c=1 d=4.71437e-066 t=36766
ye mian 	頁面	c=25 d=0.997867 t=36766
ye ming 	夜明	c=1 d=4.47683e-046 t=36766
ye neng 	也能	c=3 d=3.93054e-015 t=36766
ye shi 	也是	c=28 d=0.0294518 t=36766
ye suan 	也算	c=0 d=1.93368e-053 t=36766
ye suan shi 	也算是	c=1 d=1.94337e-052 t=36766
ye wen 	葉問	c=3 d=4.60112e-030 t=36766
ye wu 	業務	c=12 d=0.00467751 t=36766
ye wu ceng 	業務層	c=2 d=1.70713e-056 t=36766
ye wu luo ji 	業務邏輯	c=1 d=4.27328e-028 t=36766
ye xing 	也行	c=1 d=9.74252e-047 t=36766
ye xu yao 	也需要	c=2 d=4.93488e-045 t=36766
ye yao 	也要	c=4 d=2.31755e-006 t=36766
ye ying gai 	也應該	c=1 d=1.98067e-011 t=36766
ye yong 	也用	c=2 d=2.33878e-025 t=36766
ye you 	也有	c=10 d=8.8967e-008 t=36766
ye you yi fen 	也有一份	c=1 d=1.12264e-008 t=36766
ye zai 	也在	c=1 d=3.77093e-050 t=36766
ye zhu 	業主	c=8 d=2.82828 t=36766
yi 	①	c=38 d=0.440876 t=36766
yi 	一	c=17 d=0.759572 t=36766
yi 	以	c=13 d=0.0695994 t=36766
yi 	億	c=2 d=1.25666e-063 t=36766
yi 	咦	c=4 d=0.0138427 t=36766
yi 	已	c=18 d=5.88332e-007 t=36766
yi 	易	c=0 d=5.42098e-063 t=36766
yi bai 	一百	c=1 d=0.00012341 t=36766
yi bai ge 	一百個	c=1 d=0.00110822 t=36766
yi ban 	一半	c=2 d=1.01611e-070 t=36766
yi ban 	一般	c=37 d=0.0437195 t=36766
yi ban ban 	咦斑斑	c=2 d=0.0702988 t=36766
yi ban ma 	一般嗎	c=1 d=4.73655e-033 t=36766
yi ban shi 	易辦事	c=1 d=5.44815e-062 t=36766
yi bei zi 	一輩子	c=1 d=4.60111e-074 t=36766
yi ben 	一本	c=0 d=1.9613e-014 t=36766
yi bian 	一遍	c=1 d=5.42669e-045 t=36766
yi bian 	一邊	c=2 d=0.0450021 t=36766
yi bian chu fa 	一邊出發	c=1 d=0.0405589 t=36766
yi bo 	一波	c=1 d=2.98301e-035 t=36766
yi bu 	一步	c=1 d=0.767206 t=36766
yi bu 	異步	c=11 d=0.357575 t=36766
yi bu fen 	一部分	c=3 d=2.10766e-006 t=36766
yi ceng 	一層	c=1 d=2.83211e-013 t=36766
yi ceng ceng 	一層層	c=1 d=5.10268e-056 t=36766
yi cha 	一查	c=0 d=3.8162e-051 t=36766
yi chang 	異常	c=14 d=0.00190969 t=36766
yi chuan 	一串	c=2 d=4.81386e-047 t=36766
yi chuan 	遺傳	c=1 d=7.44483e-059 t=36766
yi chuang 	一牀	c=1 d=4.60189e-076 t=36766
yi ci 	一次	c=14 d=0.00164504 t=36766
yi cun 	一寸	c=1 d=4.97923e-062 t=36766
yi da dui 	一大堆	c=1 d=5.82928e-034 t=36766
yi dan 	一旦	c=1 d=2.11427e-073 t=36766
yi dao 	已到	c=1 d=2.00563e-070 t=36766
yi dian 	一點	c=10 d=0.0670231 t=36766
yi dian dian 	一點點	c=1 d=1.73014e-067 t=36766
yi ding 	一定	c=7 d=0.00129652 t=36766
yi dong 	移動	c=2 d=9.9178e-008 t=36766
yi duan 	一段	c=2 d=1.55535e-021 t=36766
yi fang 	以防	c=1 d=7.93022e-008 t=36766
yi fang mian 	一方面	c=2 d=0.165012 t=36766
yi fen 	一份	c=5 d=0.151072 t=36766
yi feng 	一封	c=1 d=7.6004e-067 t=36766
yi fu 	衣服	c=3 d=0.17138 t=36766
yi gai er lun 	一概而論	c=1 d=1.79524e-031 t=36766
yi ge 	一個	c=141 d=1.63797 t=36766
yi ge shu zi 	一個數字	c=1 d=4.69166e-068 t=36766
yi ge zi 	一個字	c=3 d=1.23024e-026 t=36766
yi gong 	一共	c=4 d=0.000419023 t=36766
yi gong you 	一共有	c=1 d=0.00421123 t=36766
yi guan ji 	已關機	c=1 d=6.2692e-037 t=36766
yi han 	遺憾	c=2 d=0.131994 t=36766
yi hang 	一行	c=2 d=3.56338e-005 t=36766
yi hang li 	一行裏	c=1 d=0.000357992 t=36766
yi hao 	一號	c=1 d=1.82076e-050 t=36766
yi hou 	以後	c=13 d=0.0968105 t=36766
yi hui 	一會	c=12 d=0.000853364 t=36766
yi ji 	以及	c=26 d=0.213911 t=36766
yi jia 	宜家	c=6 d=0.000315661 t=36766
yi jian 	一件	c=1 d=5.77146e-005 t=36766
yi jian 	一鍵	c=3 d=5.07135e-013 t=36766
yi jian 	意見	c=1 d=5.09677e-013 t=36766
